"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012"
"Wyoming","Kentucky","Cereal grains","Truck","0","0","0","0"
"Wyoming","Michigan","Cereal grains","Truck","0","0","0","0"
"Wyoming","Minnesota","Cereal grains","Truck","0","0","0","0"
"Wyoming","Mississippi","Cereal grains","Truck","0","0","0","0"
"Wyoming","Missouri","Cereal grains","Truck","0","0","0","0"
"Wyoming","Montana","Cereal grains","Truck","705.2771","332.75794579","27.8304","27.731"
"Wyoming","Nebraska","Cereal grains","Truck","17.9825","11.14905143","3.3701","3.3581"
"Wyoming","Nevada","Cereal grains","Truck","0","0","0","0"
"Wyoming","New Jersey","Cereal grains","Truck","0","0","0","0"
"Wyoming","New Mexico","Cereal grains","Truck","0","0","0","0"
"Wyoming","New York","Cereal grains","Truck","0","0","0","0"
"Wyoming","North Dakota","Cereal grains","Truck","0","0","0","0"
"Wyoming","Ohio","Cereal grains","Truck","0","0","0","0"
"Wyoming","Oklahoma","Cereal grains","Truck","0","0","0","0"
"Wyoming","Oregon","Cereal grains","Truck","0","0","0","0"
"Wyoming","Pennsylvania","Cereal grains","Truck","0","0","0","0"
"Wyoming","South Dakota","Cereal grains","Truck","0.0004","0.0002343","0.0001","0.0001"
"Wyoming","Tennessee","Cereal grains","Truck","0","0","0","0"
"Wyoming","Texas","Cereal grains","Truck","0","0","0","0"
"Wyoming","Utah","Cereal grains","Truck","0.0024","0.00091788","0.0004","0.0004"
"Wyoming","Washington","Cereal grains","Truck","0","0","0","0"
"Wyoming","Wisconsin","Cereal grains","Truck","0","0","0","0"
"Wyoming","Wyoming","Cereal grains","Truck","2668.2174","307.8035623","140.4175","139.9157"
"Wyoming","Wyoming","Cereal grains","Other and unknown","0.2136","0.01680793","0.0216","0.0199"
